mouse,group,cable,original_file,differential_base_name,differential_file,diff_npy_path,spike2_eeg_file,spike2_eeg_path,spike2_scale_factor,spike2_was_scaled,channel_1,channel_2,differential,duration_sec,duration_min,original_path,diff_eeg_path,recording_date,diet_phase,days_on_diet,days_in_recovery,body_weight,body_weight_source,is_recovery,estrous_phase
10,HF,Cable1,Mouse10_Cable1-2026-03-10_12-49-22.eeg,Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1814.0016,30.23336,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-10_12-49-22.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-10_12-49-22_DIFF_Ch3_minus_Ch4.npy,2026-03-10,diet,15.0,,39.13,interpolated,False,D
10,HF,Cable1,Mouse10_Cable1-2026-03-16_10-44-00.eeg,Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1814.348,30.23913333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-16_10-44-00.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-16_10-44-00_DIFF_Ch3_minus_Ch4.npy,2026-03-16,diet,21.0,,37.6,measured,False,D
10,HF,Cable1,Mouse10_Cable1-2026-03-23_10-51-51.eeg,Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1855.772,30.92953333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-23_10-51-51.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-23_10-51-51_DIFF_Ch3_minus_Ch4.npy,2026-03-23,diet,28.0,,36.5,measured,False,A
10,HF,Cable1,Mouse10_Cable1-2026-03-29_12-39-17.eeg,Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1230.4296,20.50716,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-29_12-39-17.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-29_12-39-17_DIFF_Ch3_minus_Ch4.npy,2026-03-29,diet,34.0,,35.4,interpolated,False,B
10,HF,Cable1,Mouse10_Cable1-2026-03-31_11-21-55.eeg,Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1223.8872,20.39812,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-03-31_11-21-55.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-03-31_11-21-55_DIFF_Ch3_minus_Ch4.npy,2026-03-31,recovery,,1.0,34.87,interpolated,False,D
10,HF,Cable1,Mouse10_Cable1-2026-04-02_12-22-42.eeg,Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4,Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.npy,Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.eeg,1.0,False,3,4,Ch3-Ch4,1203.4736,20.057893333333332,/Users/amanlizahra/Desktop/Cable1_HF/Mouse10_Cable1-2026-04-02_12-22-42.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse10_Cable1_HF_2026-04-02_12-22-42_DIFF_Ch3_minus_Ch4.npy,2026-04-02,recovery,,3.0,34.6,measured,False,A
14,HF,Cable1,Mouse14_Cable1-2026-03-03_13-37-05.eeg,Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1801.0744,30.017906666666665,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-03_13-37-05.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-03_13-37-05_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,31.33,interpolated,False,D
14,HF,Cable1,Mouse14_Cable1-2026-03-08_12-26-39.eeg,Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1805.9024,30.09837333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-08_12-26-39.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-08_12-26-39_DIFF_Ch2_minus_Ch3.npy,2026-03-08,diet,13.0,,29.8,interpolated,False,B
14,HF,Cable1,Mouse14_Cable1-2026-03-13_13-50-04.eeg,Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1812.4608,30.20768,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-13_13-50-04.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-13_13-50-04_DIFF_Ch2_minus_Ch3.npy,2026-03-13,diet,18.0,,29.73,interpolated,False,B
14,HF,Cable1,Mouse14_Cable1-2026-03-19_14-09-18.eeg,Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1859.672,30.994533333333333,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-19_14-09-18.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-19_14-09-18_DIFF_Ch2_minus_Ch3.npy,2026-03-19,diet,24.0,,27.4,measured,False,D
14,HF,Cable1,Mouse14_Cable1-2026-03-26_11-43-11.eeg,Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1812.964,30.216066666666666,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-26_11-43-11.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-26_11-43-11_DIFF_Ch2_minus_Ch3.npy,2026-03-26,diet,31.0,,26.8,measured,False,A
14,HF,Cable1,Mouse14_Cable1-2026-03-29_13-48-59.eeg,Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1227.1112,20.451853333333336,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-29_13-48-59.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-29_13-48-59_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,26.65,interpolated,False,D
14,HF,Cable1,Mouse14_Cable1-2026-03-31_11-46-25.eeg,Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1219.688,20.328133333333334,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-03-31_11-46-25.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-03-31_11-46-25_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,26.87,interpolated,False,A
14,HF,Cable1,Mouse14_Cable1-2026-04-02_12-46-08.eeg,Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3,Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.npy,Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1238.6384,20.643973333333335,/Users/amanlizahra/Desktop/Cable1_HF/Mouse14_Cable1-2026-04-02_12-46-08.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse14_Cable1_HF_2026-04-02_12-46-08_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,27.4,measured,False,D
17,HF,Cable1,Mouse17_Cable1-2026-02-19_10-59-12.eeg,Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1823.6424,30.39404,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-02-19_10-59-12.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-02-19_10-59-12_DIFF_Ch2_minus_Ch3.npy,2026-02-19,baseline,,,31.6,baseline,False,D
17,HF,Cable1,Mouse17_Cable1-2026-03-05_11-29-30.eeg,Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1810.8248,30.180413333333334,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-05_11-29-30.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-05_11-29-30_DIFF_Ch2_minus_Ch3.npy,2026-03-05,diet,10.0,,37.2,measured,False,B
17,HF,Cable1,Mouse17_Cable1-2026-03-10_13-26-40.eeg,Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1813.908,30.2318,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-10_13-26-40.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-10_13-26-40_DIFF_Ch2_minus_Ch3.npy,2026-03-10,diet,15.0,,36.73,interpolated,False,B
17,HF,Cable1,Mouse17_Cable1-2026-03-16_11-21-18.eeg,Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1809.064,30.15106666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-16_11-21-18.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-16_11-21-18_DIFF_Ch2_minus_Ch3.npy,2026-03-16,diet,21.0,,37.0,measured,False,B
17,HF,Cable1,Mouse17_Cable1-2026-03-23_11-29-16.eeg,Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.eeg,0.965804484954577,True,2,3,Ch2-Ch3,1831.616,30.526933333333332,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-23_11-29-16.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-23_11-29-16_DIFF_Ch2_minus_Ch3.npy,2026-03-23,diet,28.0,,37.0,measured,False,B
17,HF,Cable1,Mouse17_Cable1-2026-03-29_13-25-51.eeg,Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1216.0712,20.267853333333335,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-29_13-25-51.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-29_13-25-51_DIFF_Ch2_minus_Ch3.npy,2026-03-29,diet,34.0,,36.38,interpolated,False,A
17,HF,Cable1,Mouse17_Cable1-2026-03-31_12-09-43.eeg,Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1243.4824,20.72470666666667,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-03-31_12-09-43.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-03-31_12-09-43_DIFF_Ch2_minus_Ch3.npy,2026-03-31,recovery,,1.0,35.77,interpolated,False,C
17,HF,Cable1,Mouse17_Cable1-2026-04-02_13-13-00.eeg,Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3,Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.npy,Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1207.2328,20.120546666666666,/Users/amanlizahra/Desktop/Cable1_HF/Mouse17_Cable1-2026-04-02_13-13-00.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse17_Cable1_HF_2026-04-02_13-13-00_DIFF_Ch2_minus_Ch3.npy,2026-04-02,recovery,,3.0,35.1,measured,False,D
21,HF,Cable1,Mouse21_Cable1-2026-03-03_14-13-44.eeg,Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3,Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.npy,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.npy,Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_eeg_for_spike2_filtered_Cable1/Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.eeg,1.0,False,2,3,Ch2-Ch3,1816.7224,30.278706666666668,/Users/amanlizahra/Desktop/Cable1_HF/Mouse21_Cable1-2026-03-03_14-13-44.eeg,/Users/amanlizahra/Desktop/thesis_lfp_analysis/outputs/03a_differential_npy_filtered_Cable1/Mouse21_Cable1_HF_2026-03-03_14-13-44_DIFF_Ch2_minus_Ch3.npy,2026-03-03,diet,8.0,,33.03,interpolated,False,A
