frequency_Hz,CTRL_mean,CTRL_sem,HF_mean,HF_sem
120.2392578125,0.0005003130139991629,6.741560351049111e-05,0.0004579109098936684,7.712369810271806e-05
120.849609375,0.0004968999632421951,6.703792311903288e-05,0.00045343623901034915,7.710071450438389e-05
121.4599609375,0.0004941345662843031,6.665186955432379e-05,0.00044995089346780876,7.654500534368659e-05
122.0703125,0.0004892765689888817,6.581448084340913e-05,0.00044675077924827554,7.642928528325794e-05
122.6806640625,0.00048618704194075633,6.475082492015194e-05,0.00044260832830375467,7.653973781198284e-05
123.291015625,0.000482224601460067,6.443959031596047e-05,0.0004398955315143972,7.663309582036311e-05
123.9013671875,0.0004790496911349154,6.394548013398511e-05,0.00043823459370285063,7.617126629640871e-05
124.51171875,0.00047504388123810324,6.315286498200267e-05,0.0004357732029948838,7.569604031222418e-05
125.1220703125,0.000472345595273713,6.295294282818808e-05,0.00043398654262400457,7.550586738742721e-05
125.732421875,0.0004685857712414445,6.276008612277549e-05,0.00043176888906759257,7.498529902654971e-05
126.3427734375,0.0004641699367576152,6.185543786120069e-05,0.00043132707855566665,7.48136941250672e-05
126.953125,0.0004615269530046247,6.15612167232082e-05,0.0004306700451616651,7.491373050511512e-05
127.5634765625,0.00045816869270860956,6.113949383939745e-05,0.00042848698942480793,7.495934699004661e-05
128.173828125,0.000454712662825305,6.055037358988281e-05,0.00042516045892903665,7.452134006304593e-05
128.7841796875,0.00045249282960556803,6.002861302017544e-05,0.0004224692494092146,7.418655434506151e-05
129.39453125,0.00044886712603396537,5.957501023496434e-05,0.00041768652991888195,7.319908482330891e-05
130.0048828125,0.0004442519572479144,5.860252641066584e-05,0.00041378149962791234,7.266261030434405e-05
130.615234375,0.00044253676939997374,5.8342456724317815e-05,0.0004111352957166774,7.23900571234026e-05
131.2255859375,0.00043835875013597983,5.7592307791911065e-05,0.00040832896949368304,7.225537539270624e-05
131.8359375,0.00043377948143943364,5.692254040745088e-05,0.0004071433864811629,7.235397579829062e-05
132.4462890625,0.00043122309810850233,5.640043133922787e-05,0.0004044914128178092,7.226621711288049e-05
133.056640625,0.00042905919517913135,5.6094197387425824e-05,0.000401559155003403,7.159527204805972e-05
133.6669921875,0.00042666446402500624,5.5972682986957726e-05,0.0003995505883242669,7.101777669914506e-05
134.27734375,0.00042351784066033387,5.560506437520546e-05,0.000398946606399025,7.089466797776753e-05
134.8876953125,0.00042130192568580536,5.5357486063580246e-05,0.00039596745366113063,7.01509551807498e-05
135.498046875,0.00041884470753818085,5.545456135552976e-05,0.00039375903433183136,6.997232433727171e-05
136.1083984375,0.000415737296720423,5.5115967053187525e-05,0.00039203045305532413,6.9983427006392e-05
136.71875,0.00041252465592213247,5.455950558719996e-05,0.00038999261225424814,7.027876095545763e-05
137.3291015625,0.0004098552522254298,5.4220379079752004e-05,0.0003875492012317645,7.015956073561201e-05
137.939453125,0.0004062544493717581,5.386345252896924e-05,0.0003839394689238283,6.99662160229287e-05
138.5498046875,0.00040317556619802426,5.3353924904985196e-05,0.00038171380247475174,6.972627905283595e-05
139.16015625,0.00040091263827424684,5.331140765743743e-05,0.0003805279450965121,6.974132578958987e-05
139.7705078125,0.00039867051493068924,5.292460753200115e-05,0.000379042404383092,6.960050180023439e-05
